"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1","Next Samsung Galaxy phone might have on-screen fingerprint reader  ","2017-12-18 20:35:16","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"2","Samsung Galaxy S9 and S9+ front panels leak alongside rumored battery capacity  ","2017-12-18 20:30:55","FALSE","0","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"3","Gadget Lab Podcast: Enjoy the Silence: This week: Coffiest, the new Bose headphones, the Samsung Galaxy Note 7, and  ","2017-12-18 20:20:03","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"4","Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 19:57:27","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"5","Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 19:27:08","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"6","RT @Androidheadline: Samsung Galaxy S9 To Feature A 3,200mAh Battery: Rumor  ","2017-12-18 19:25:44","TRUE","2","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"7","It looks like we may get treated to a March launch from Samsung for the GalaxyS9  ","2017-12-18 19:18:11","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"8","Fourth Android 8.0 Oreo beta now rolling out to the Samsung Galaxy S8 and S8+","2017-12-18 19:15:24","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"9","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 19:05:06","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"10","Save up to $300 TODAY @BestBuy on a Samsung Galaxy Note8, S8 or S8+ with qualified activation on Verizon  ","2017-12-18 19:04:47","FALSE","0","1","1","Samsung Galaxy","Los Angeles","USA",FALSE
"11","Our glass only repairs for Samsung Galaxy phones prices vary depending on the specific type of work that needs to...  ","2017-12-18 19:01:49","FALSE","0","1","1","Samsung Galaxy","Los Angeles","USA",FALSE
"12","Our glass only repairs for Samsung Galaxy phones prices vary depending on the specific type of work that needs to b  ","2017-12-18 19:01:41","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"13","RT @Androidheadline: Samsung Galaxy S9 To Feature A 3,200mAh Battery: Rumor  ","2017-12-18 19:00:12","TRUE","2","0","-1","Samsung Galaxy","Los Angeles","USA",TRUE
"14","Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 18:57:23","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"15","Samsung Galaxy S9 To Feature A 3,200mAh Battery: Rumor  ","2017-12-18 18:57:08","FALSE","2","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"16","Samsung Galaxy S9 To Refine The Galaxy S8 Formula: Report  ","2017-12-18 18:57:06","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"17","Are you a Samsung loyalist? Here's what you should know about Galaxy S9 and S9+  ","2017-12-18 18:56:06","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"18","RT @CaptainFlowers: @100Ssumday Note8. If samsung galaxy can win worlds then they've earned my phone vote","2017-12-18 18:54:50","TRUE","2","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"19","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 18:50:28","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"20","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 18:50:06","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"21","Samsung Galaxy S9 To Feature A 3200mAh Battery: Rumor  ","2017-12-18 18:37:08","FALSE","0","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"22","Samsung Galaxy S9 To Refine The Galaxy S8 Formula: Report  ","2017-12-18 18:37:08","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"23","Samsung Galaxy S9 could come with a larger 3200mAh battery  ","2017-12-18 18:19:18","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"24","Samsung Galaxy A8/A8+ (2018) revealed in its full glory  ","2017-12-18 18:19:14","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"25","Samsung Galaxy S9 may arrive earlier than usual  ","2017-12-18 18:02:24","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"26","Front Panels Of Samsung Galaxy S9, Galaxy S9 Plus Leak Online  ","2017-12-18 18:02:21","FALSE","0","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"27","Watch Out iPhone X: Samsung Unleasing New Galaxy S9 In March  ","2017-12-18 17:41:18","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"28","Galaxy S6 Edge Plus Case Liquid Armor (Crystal Clear)
Ultimate protection without the bulkiness! Get it here:  ","2017-12-18 17:01:06","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"29","Samsung and LG will show off new phones at CES, report says  ","2017-12-18 17:00:00","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"30","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 16:57:05","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"31","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:45:09","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"32","Samsung launches W2016, a Galaxy S6 trapped inside a flip phone body  ","2017-12-18 16:44:51","FALSE","0","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"33","Top 12 Tech Gifts for 2017: Samsung Galaxy S8  ","2017-12-18 16:42:07","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"34","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 16:24:07","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"35","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:23:16","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"36","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:22:48","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"37","US Standard 8-Port USB Charger USB Charging Station Multi-Port USB Charger Desktop Hub for iPhone, iPad, Samsung  ","2017-12-18 16:20:13","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"38","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:19:14","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"39","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:18:42","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"40","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:18:40","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"41","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:15:10","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"42","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:14:43","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"43","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:14:38","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"44","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:14:09","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"45","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:11:46","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"46","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:11:39","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"47","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:10:31","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"48","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:10:28","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"49","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 16:10:20","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"50","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:09:57","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"51","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:09:18","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"52","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:08:52","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"53","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:04:59","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"54","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 16:03:05","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"55","I just found out that the A Beautiful Mess app is no longer available on android anymore. That would explain why I  ","2017-12-18 16:00:10","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"56","RT @CHRISVOSS: Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 15:59:31","TRUE","20","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"57","Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 15:57:16","FALSE","20","19","0","Samsung Galaxy","Los Angeles","USA",TRUE
"58","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:55:21","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"59","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:54:49","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"60","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:54:16","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"61","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:53:08","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"62","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:52:14","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"63","Front Panels Of Samsung Galaxy S9, Galaxy S9 Plus Leak Online  ","2017-12-18 15:50:12","FALSE","0","5","-1","Samsung Galaxy","Los Angeles","USA",TRUE
"64","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:49:41","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"65","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:49:34","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"66","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:47:05","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"67","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:46:47","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"68","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:44:51","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"69","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:44:44","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"70","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:41:40","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"71","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:36:55","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"72","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:36:38","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"73","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:36:37","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"74","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:36:23","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"75","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:36:00","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"76","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:35:44","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"77","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:34:13","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"78","RT @CHRISVOSS: Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:34:00","TRUE","22","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"79","Fourth Android Oreo Beta for the Samsung Galaxy S8 Blocks Samsung DeX on Third Party Docks.  ","2017-12-18 15:29:42","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"80","Samsung Galaxy S8 Review AT&amp;T  ","2017-12-18 15:27:05","FALSE","22","15","0","Samsung Galaxy","Los Angeles","USA",TRUE
"81","Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 15:12:38","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"82","Samsung Galaxy S8 Review AT&amp;T attmobilereview  ","2017-12-18 14:57:15","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"83","@CaseMate I don't have my receipt or the case anymore. I bought a @OtterBox case. Just upset that when I bought my  ","2017-12-18 14:47:12","FALSE","0","0","-1","Samsung Galaxy","Los Angeles","USA",FALSE
"84","Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 14:42:32","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"85","[ 67% OFF ]  ","2017-12-18 14:39:02","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"86","Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 14:27:03","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"87","RT @CaptainFlowers: @100Ssumday Note8. If samsung galaxy can win worlds then they've earned my phone vote","2017-12-18 14:02:18","TRUE","2","0","1","Samsung Galaxy","Los Angeles","USA",TRUE
"88","Samsung Galaxy S9 rumored to come with slightly bigger battery, here's the alleged ca...  ","2017-12-18 14:00:40","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"89","The perfect gift comes with the perfect music...yours. Transfer up to 100,000 tracks with GooglePlayMusic on the  ","2017-12-18 13:07:09","FALSE","0","0","2","Samsung Galaxy","Los Angeles","USA",FALSE
"90"," ","2017-12-18 13:00:30","FALSE","1","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"91","RT @Androidheadline: Samsung Galaxy S9 To Feature A 3,200mAh Battery: Rumor  ","2017-12-18 12:58:19","TRUE","1","0","-1","Samsung Galaxy","Los Angeles","USA",TRUE
"92"," ","2017-12-18 12:56:31","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"93","Samsung Galaxy S9 To Feature A 3,200mAh Battery: Rumor  ","2017-12-18 12:55:18","FALSE","1","5","-1","Samsung Galaxy","Los Angeles","USA",TRUE
"94","Samsung Galaxy S9 To Refine The Galaxy S8 Formula: Report  ","2017-12-18 12:55:14","FALSE","0","8","1","Samsung Galaxy","Los Angeles","USA",TRUE
"95","technews Samsung Galaxy S9 To Refine The Galaxy S8 Formula: Report - Android Headlines - Livemint Samsung Galaxy S  ","2017-12-18 12:46:36","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"96","Best Samsung Galaxy Note 8 cases: Top picks in every style  ","2017-12-18 11:53:21","FALSE","0","0","2","Samsung Galaxy","Los Angeles","USA",FALSE
"97","Best Samsung Galaxy Note 8 cases: Top picks in every style  ","2017-12-18 11:53:18","FALSE","0","0","2","Samsung Galaxy","Los Angeles","USA",TRUE
"98","booknews: Samsung Bluetooth Book Cover Keyboard for Galaxy Tab S2 9.7"" (Black) - electronics - by owner  ","2017-12-18 11:32:17","FALSE","0","1","0","Samsung Galaxy","Los Angeles","USA",FALSE
"99","Samsung Galaxy S8 Oreo beta program expands to India  ","2017-12-18 11:32:07","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"100","Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 11:27:14","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"101"," ","2017-12-18 11:24:44","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"102","RT @Androidheadline: Holiday Gift Guide 2017  2018 Highlight: Samsung Galaxy Note 8  ","2017-12-18 10:47:05","TRUE","1","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"103","Holiday Gift Guide 2017  2018 Highlight: Samsung Galaxy Note 8  ","2017-12-18 10:27:13","FALSE","1","8","0","Samsung Galaxy","Los Angeles","USA",FALSE
"104","technews Here are some more Galaxy S9 renders - SlashGear - SlashGear Here are some more Galaxy S9 renders SlashGe  ","2017-12-18 09:45:41","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"105","Report: Samsung to launch Galaxy S9 and S9+ in February  ","2017-12-18 09:25:08","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"106","Samsung Galaxy S8 Review AT&amp;T attmobilereview  ","2017-12-18 09:12:37","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"107","New Samsung Galaxy S9 pictures leak: sleek in black, fingerprint moved within easier ...  ","2017-12-18 08:30:06","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"108","Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 08:12:28","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"109","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 08:08:59","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"110","RT @monicazyoung: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 07:57:55","TRUE","55","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"111","RT @MelTajon: Samsung Galaxy Note 8 Facial Recognition Test:  ","2017-12-18 07:56:41","TRUE","3581","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"112","@bgdftw I have 13 Microsoft apps installed on my Samsung Galaxy Sky J3, including the app ""Microsoft Apps:, but not  ","2017-12-18 07:46:13","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"113","I have been using Samsung products for decades!  I am trying to buy the Galaxy Tab S3 9.7 (S Pen included), Silver  ","2017-12-18 07:41:15","FALSE","0","1","0","Samsung Galaxy","Los Angeles","USA",FALSE
"114","RT @Androidheadline: Samsung Galaxy A8 &amp; A8 Plus Shown Off In YouTube Review  ","2017-12-18 07:34:01","TRUE","2","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"115","The Buds: You, again!! You should be happy we like to cuddle!
(Taken with Samsung Galaxy  ","2017-12-18 07:32:37","FALSE","0","0","2","Samsung Galaxy","Los Angeles","USA",FALSE
"116"," ","2017-12-18 07:20:23","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"117"," ","2017-12-18 07:19:51","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"118","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 07:15:55","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"119","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 07:12:57","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"120","Samsung Galaxy Note8 Review attmobilereview  ","2017-12-18 07:12:37","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"121","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 07:11:55","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"122","Samsung and LG will show off new phones at CES, report says  ","2017-12-18 07:11:28","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"123","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:45:54","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"124","Most Protective Samsung Galaxy S8 Cases:
 ","2017-12-18 06:41:58","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"125","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:38:52","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"126","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:35:39","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"127","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:35:21","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"128","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:31:32","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"129","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:29:36","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"130","@NunleyScott @Flag_Girl2 @girl4trump @NoobamaC @karenizme @thumperjoe1 @trooper2121 @JamesNodd @jlburdge  ","2017-12-18 06:27:15","FALSE","0","5","0","Samsung Galaxy","Los Angeles","USA",FALSE
"131","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:24:33","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"132","I liked a @YouTube video  ","2017-12-18 06:24:14","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"133","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:21:57","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"134","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:17:38","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"135","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:16:46","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"136","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:16:24","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"137","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:15:17","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"138","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:15:16","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"139","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:13:43","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"140","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:11:17","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"141","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:10:08","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"142","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:09:13","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"143","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:06:50","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"144","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:06:05","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"145","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:04:12","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"146","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 06:00:01","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"147","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 05:57:56","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"148","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 05:56:56","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"149","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 05:56:04","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"150","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 05:55:35","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"151","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 05:51:24","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"152","RT @CHRISVOSS: Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 05:48:00","TRUE","31","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"153","Samsung Galaxy S8+ Review attmobilereview  ","2017-12-18 05:42:46","FALSE","31","24","0","Samsung Galaxy","Los Angeles","USA",TRUE
"154","Samsung and LG will show off new phones at CES, report says  ","2017-12-18 05:19:58","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",TRUE
"155","Samsung Galaxy S9: What We Know So Far","2017-12-18 05:03:38","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"156","Ways To Origin The Samsung Galaxy Note 3 Android 5.0.  ","2017-12-18 05:02:51","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"157","Ways To Root The Samsung Galaxy Note 3 Android 5.0.  ","2017-12-18 04:51:56","FALSE","0","0","0","Samsung Galaxy","Los Angeles","USA",FALSE
"158","Samsung Galaxy S9 Likely to Opt for Upgrade Rather than Innovation  ","2017-12-18 04:15:06","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"159","@CNET Just buy a four year old Samsung Galaxy S6 and you'll be far more advanced than the ego built iphone ex!","2017-12-18 03:07:05","FALSE","0","0","1","Samsung Galaxy","Los Angeles","USA",FALSE
"160","New Galaxy S9 Leak Confirms Massive Disappointment  ","2017-12-18 02:16:46","FALSE","0","0","-2","Samsung Galaxy","Los Angeles","USA",FALSE
