"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"15","Im about to have a series 3 Apple Watch but still have an IPhone 5 :/","2017-12-18 19:43:12","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"16","Apple unveils 4-inch iPhone SE, starts at $399 Apple... Apple  ","2017-12-18 19:37:08","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"17","Still time for Christmas shopping: $165 Sprint LG G5, $33 Apple iPhone 8 Leather Wallet, $420 Unlocked iPhone 6 12  ","2017-12-18 19:34:24","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"18","Apple iPhone &amp; samsung Factory Unlock Code servce. 100% Best Price Guarantee Codes Sent to your email unlockfusion unlocking","2017-12-18 19:32:23","FALSE","0","0","2","Apple Iphone","Los Angeles","USA",FALSE
"19","Name your price to charter a private jet by downloading EmptyLegMarket's iPhone app:  ","2017-12-18 19:31:18","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"20","Name your price to charter a private jet by downloading EmptyLegMarket's iPhone app:  ","2017-12-18 19:31:18","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"21","Charges iphone for 12 hrs it does in 12 mins thanks apple. ","2017-12-18 19:25:36","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"22","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 19:22:36","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",FALSE
"23","Apple Stock Breaks Out Amid Strong iPhone X Demand In China  ","2017-12-18 19:17:08","FALSE","0","2","0","Apple Iphone","Los Angeles","USA",FALSE
"24","The Essential Phone is a beautiful alternative to Apple&amp;apos;s iPhone","2017-12-18 19:15:29","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"25","Apple Now Offering Next-Day iPhone X Delivery in United States and United Kingdom  ","2017-12-18 19:12:11","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"26","LIVE: Apple iPhone SE will start at Rs 30000 in India, available... Apple  ","2017-12-18 19:08:17","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"27","Our Winter Brew Social is back on January 25, 2018! Are you attending Apple iPhone workshop the same day? Come...  ","2017-12-18 19:07:10","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"28","Apple has finally caught up with iPhone X demand  ","2017-12-18 18:49:14","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"29","technews Apple Now Offering Next-Day iPhone X Delivery in United States and United Kingdom - Mac Rumors - Mac Rumo  ","2017-12-18 18:45:47","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"30"," ","2017-12-18 18:31:16","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"31","RT @officialstairs: In memory of SteveJobs ... rest in peace..... Apple ApplePay AppleWatch iPhoneX iPhone  ","2017-12-18 18:26:06","TRUE","1","0","1","Apple Iphone","Los Angeles","USA",FALSE
"32","@Apple stop trying to force me into putting my debit card on my iphone. I dont have any money.","2017-12-18 17:53:43","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"33","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 17:47:45","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"34","Well Be Liveblogging Apples Big Tiny iPhone Event...  ","2017-12-18 17:45:12","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"35","RT @iDownloadBlog: Apple has increased prices of all iPhone models in India except the locally made iPhone SE  ","2017-12-18 17:37:03","TRUE","5","0","0","Apple Iphone","Los Angeles","USA",FALSE
"36","@bfretyy I have a Samsung 8.     I had an apple IPhone before and I hated it.     Won't ever go back","2017-12-18 17:35:36","FALSE","0","1","-1","Apple Iphone","Los Angeles","USA",FALSE
"37","After India raises import taxes, Apple raises iPhone prices in the country by 3.1% to...  ","2017-12-18 17:30:42","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"38","iPhone 6 6s Screen Protector, JETech 2-Pack Premium Tempered Glass Screen Protector Film for Apple...  ","2017-12-18 17:29:51","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"39","Apple increases iPhone prices in India, 256GB iPhone X now equivalent of $1646  ","2017-12-18 17:12:13","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"40","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 17:08:36","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"41","LIVE: Apple iPhone SE will start at Rs 30000 in India, available... Apple  ","2017-12-18 17:01:10","FALSE","0","1","1","Apple Iphone","Los Angeles","USA",TRUE
"42","Apple iPhone 7 Plus Unlocked Phone 256 GB - US Version (Black). Check it out here  ","2017-12-18 17:00:23","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"43","US Apple Online Store now offers next-day delivery on all iPhone X models  ","2017-12-18 16:53:23","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"44","RT @iDownloadBlog: Apple has increased prices of all iPhone models in India except the locally made iPhone SE  ","2017-12-18 16:22:16","TRUE","5","0","0","Apple Iphone","Los Angeles","USA",TRUE
"45","Apple Increases iPhone Prices in India Today as the Indian Government Continues to Punish Product Importers  ","2017-12-18 16:10:40","FALSE","2","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"46","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 16:05:08","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",FALSE
"47","Apple hikes most India iPhone prices after tax hike, with iPhone X topping out at $1,647  ","2017-12-18 16:00:14","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"48","RT @iDownloadBlog: Apple has increased prices of all iPhone models in India except the locally made iPhone SE  ","2017-12-18 15:56:02","TRUE","5","0","0","Apple Iphone","Los Angeles","USA",TRUE
"49","Uh-oh. I hope no one misconstrue this as a racist statement, but an Apple iPhone X sees one Chinese, it sees 'em...  ","2017-12-18 15:55:52","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"50","Apple is planning to launch a 6.3-inch iPhone with same screen as iPhone X  ","2017-12-18 15:55:46","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"51","Apple Now Offering Next-Day iPhone X Delivery in United States and UK  ","2017-12-18 15:52:22","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"52","Make sure naka Apple Care Plus ang Iphone X mo. In case mabagsak, you can take advantage up to 2 incidental damages  ","2017-12-18 15:33:51","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"53","LIVE: Apple iPhone SE will start at Rs 30000 in India, available... Apple  ","2017-12-18 15:32:22","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"54","The Essential Phone is a beautiful alternative to Apple&amp;apos;s iPhone","2017-12-18 15:31:45","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"55","RT @iDownloadBlog: Apple has increased prices of all iPhone models in India except the locally made iPhone SE  ","2017-12-18 15:25:16","TRUE","5","0","0","Apple Iphone","Los Angeles","USA",TRUE
"56","Apple has increased prices of all iPhone models in India except the locally made iPhone SE  ","2017-12-18 15:24:22","FALSE","5","24","0","Apple Iphone","Los Angeles","USA",FALSE
"57","Apple hikes iPhone prices in India post-customs duty hike","2017-12-18 15:23:16","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"58"," ","2017-12-18 15:17:30","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"59","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 15:12:28","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"60","Apple iPhone X vs Samsung Note 8 -  ","2017-12-18 14:56:02","FALSE","0","2","0","Apple Iphone","Los Angeles","USA",FALSE
"61","Smartphone portrait mode shootout: Eight phones starting at $200 challenge the  ","2017-12-18 14:50:20","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"62","@AppleMusic @AppleSupport @Apple whats going on with my iPhone?  ","2017-12-18 14:41:48","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"63","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 14:39:12","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"64","RT @YourTechReport: Apple released three new products recently: the iPhone 8 (and 8 Plus), Apple Watch Series 3 and Apple TV 4K...and Marc","2017-12-18 14:38:02","TRUE","1","0","0","Apple Iphone","Los Angeles","USA",FALSE
"65","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 14:35:14","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"66","Download EmptyLegMarket iPhone app to charter a private jet:  ","2017-12-18 14:30:56","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"67","Apple released three new products recently: the iPhone 8 (and 8 Plus), Apple Watch Series 3 and Apple TV 4K...and  ","2017-12-18 14:29:05","FALSE","1","2","0","Apple Iphone","Los Angeles","USA",FALSE
"68","RT @Kimbyrleigha: I just bought another iPhone X 64GB Silver (GSM) AT&amp;T from Apple -    ","2017-12-18 14:16:14","TRUE","4","0","0","Apple Iphone","Los Angeles","USA",FALSE
"69","RT @emptylegtweets: Name your price to charter a private jet.  Download EmptyLegMarket's iPhone App:  ","2017-12-18 14:04:58","TRUE","1","0","0","Apple Iphone","Los Angeles","USA",FALSE
"70","Name your price to charter a private jet.  Download EmptyLegMarket's iPhone App:  ","2017-12-18 14:02:14","FALSE","1","0","0","Apple Iphone","Los Angeles","USA",FALSE
"71","Gift this, not that: Google Pixel 2 XL vs. Apple iPhone X:  ","2017-12-18 14:02:06","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"72","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 13:42:23","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"73","Apple ups iPhone prices in India as tax increase makes imports costlier  ","2017-12-18 13:38:34","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"74","iPhone X  Introducing Face ID  Apple  ","2017-12-18 13:37:48","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"75","Apple ups iPhone prices in India as tax increase makes imports costlier  ","2017-12-18 13:37:22","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",TRUE
"76","RT @THR: AppleEvent: Apple unveils $1,000 iPhone X  ","2017-12-18 13:20:46","TRUE","77","0","0","Apple Iphone","Los Angeles","USA",FALSE
"77","RT @Kimbyrleigha: I just bought another iPhone X 64GB Silver (GSM) AT&amp;T from Apple -    ","2017-12-18 13:13:07","TRUE","4","0","0","Apple Iphone","Los Angeles","USA",TRUE
"78","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 12:48:49","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"79","Why Apple is Best When it Comes to Understanding Customers - A look at why the iPhone X will continue to excel amid  ","2017-12-18 12:46:03","FALSE","0","0","2","Apple Iphone","Los Angeles","USA",FALSE
"80","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 12:07:35","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"81","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 12:06:02","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"82","Download EmptyLegMarket's iPhone App to name your price to charter a private jet  ","2017-12-18 12:01:13","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"83","iPhone 6 6s Screen Protector, JETech 2-Pack Premium Tempered Glass Screen Protector Film for Apple...  ","2017-12-18 12:00:09","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"84","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 11:41:20","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"85","All The News From Apples iPhone Event Apple... Apple  ","2017-12-18 11:39:18","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"86","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 11:26:19","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"87","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 11:25:59","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"88","RT @brettAnderson87: I still can't believe that the main feature Apple is choosing to hitch their wagon to with the iPhone X is animal emoj","2017-12-18 11:18:39","TRUE","1","0","0","Apple Iphone","Los Angeles","USA",FALSE
"89","In memory of SteveJobs ... rest in peace..... Apple ApplePay AppleWatch iPhoneX iPhone  ","2017-12-18 11:13:12","FALSE","1","0","1","Apple Iphone","Los Angeles","USA",FALSE
"90","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 11:06:36","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"91","Everything You Need To Know About The iPhone

 ","2017-12-18 11:01:50","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"92","RT @mophie: Charging your new iPhone is easier than ever w/ the mophie wireless charging base for the Apple iPhone 8, iPhone 8 Plus and iPh","2017-12-18 11:01:10","TRUE","98","0","1","Apple Iphone","Los Angeles","USA",TRUE
"93","RT @Gamevice: iPhone X, Gamevice and @OddworldInc New 'N Tasty on iOS is the perfect combo! Download from link  ","2017-12-18 10:30:32","TRUE","4","0","1","Apple Iphone","Los Angeles","USA",TRUE
"94","I liked a @YouTube video  ","2017-12-18 10:25:49","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"95","Well Be Liveblogging Apples Big Tiny iPhone Event...  ","2017-12-18 10:21:16","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"96","RT @Gamevice: iPhone X, Gamevice and @OddworldInc New 'N Tasty on iOS is the perfect combo! Download from link  ","2017-12-18 09:38:42","TRUE","4","0","1","Apple Iphone","Los Angeles","USA",TRUE
"97","Huawei P11 may feature a camera that rivals Apple's TrueDepth system on the iPhone X ...  ","2017-12-18 09:30:05","FALSE","0","1","0","Apple Iphone","Los Angeles","USA",FALSE
"98","Thanks iCloud unlock for follow!Check Out unlockfusion unlockcode website for apple iphone samsung cellphone  ","2017-12-18 09:22:28","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"99","My phone was frozen for 2 hours @Apple I need yall to send me a New iPhone X for Xmas  please and thank you","2017-12-18 09:06:54","FALSE","0","2","0","Apple Iphone","Los Angeles","USA",FALSE
"100","RT @zaynmalik: ZAYNmoji 

iPhone :  ","2017-12-18 08:41:37","TRUE","27652","0","0","Apple Iphone","Los Angeles","USA",FALSE
"101","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 08:36:34","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"102","$29.99 GSM Sim Unlock TMobile iphone 7Plus, 8,SE,6S Amazon  ","2017-12-18 08:32:28","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"103","RT @ogwieny: me: yeah i like that my iPhone has-- 
android user: android has had that for years y'all are way behind stop wasting your mone","2017-12-18 08:31:38","TRUE","1","0","0","Apple Iphone","Los Angeles","USA",FALSE
"104","I just bought another iPhone X 64GB Silver (GSM) AT&amp;T from Apple -    ","2017-12-18 08:25:33","FALSE","4","54","0","Apple Iphone","Los Angeles","USA",FALSE
"105","You come into an @Apple store to buy 2 iPhone X's (256Gb) and get jack shit instead of customer service. Why come i  ","2017-12-18 08:12:22","FALSE","0","0","-1","Apple Iphone","Los Angeles","USA",FALSE
"106","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 08:06:35","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"107","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 08:04:12","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"108","me: yeah i like that my iPhone has-- 
android user: android has had that for years y'all are way behind stop wastin  ","2017-12-18 07:54:36","FALSE","1","0","1","Apple Iphone","Los Angeles","USA",FALSE
"109","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 07:52:53","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"110","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 07:46:46","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"111","50% OFF iPhoneX iPhone8 &amp; iPhone7 SIMfree Activate with any carrier later + Free AirPods per iPhone at  ","2017-12-18 07:44:03","FALSE","0","1","1","Apple Iphone","Los Angeles","USA",FALSE
"112","@ThomasBeautyy Idk if you have an Apple Watch or not but the breathe app has helped my anxiety tremendously. When t  ","2017-12-18 07:36:57","FALSE","0","6","1","Apple Iphone","Los Angeles","USA",FALSE
"113","It's December 18, 2017 at 02:00AM, Still Looking to UNLOCK GSM PHONE ? UnlockFusion Unlocks Apple Samsung  ","2017-12-18 07:02:22","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"114","I wish Apple would figure out notification sync, so I dont have to dismiss the same notifications on my iPad and M  ","2017-12-18 06:59:43","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"115","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 05:39:46","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"116","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 05:33:08","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"117","1 awesome users just followed me. Via @FindUnfollower  ","2017-12-18 05:23:29","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"118","I liked a @YouTube video  ","2017-12-18 05:19:34","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"119","I liked a @YouTube video  ","2017-12-18 05:17:39","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"120","I liked a @YouTube video  ","2017-12-18 05:16:59","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"121","I liked a @YouTube video  ","2017-12-18 05:15:47","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"122","I liked a @YouTube video  ","2017-12-18 05:09:11","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"123","Apple hikes iPhone prices in India post-customs duty hike  ","2017-12-18 05:06:38","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"124","I liked a @YouTube video  ","2017-12-18 05:04:54","FALSE","0","1","1","Apple Iphone","Los Angeles","USA",TRUE
"125","iPhone 6 6s Screen Protector, JETech 2-Pack Premium Tempered Glass Screen Protector Film for Apple...  ","2017-12-18 05:01:14","FALSE","0","1","0","Apple Iphone","Los Angeles","USA",TRUE
"126","@hulu_support I tried on Apple TV, iPhone iOS 11 and macOS, and all are running latest OS along with the updated Hu  ","2017-12-18 04:50:06","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"127","HQ Smashed Its All-Time Player Record Tonight as iPhone Trivia Show Continues to Surge in Popularity - MacRumors
  ","2017-12-18 04:49:29","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"128","Take a listen as we go hands-on with Apples new iPhone 8, as well as the portable hard drive for drone owners, Sea  ","2017-12-18 04:46:26","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"129","3 Apple Iphone Applications To Download And Install Prior To Your Snowboarding Or Ski Holiday.  ","2017-12-18 04:41:05","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"130","I still can't believe that the main feature Apple is choosing to hitch their wagon to with the iPhone X is animal emojis that sing","2017-12-18 04:17:44","FALSE","1","3","0","Apple Iphone","Los Angeles","USA",FALSE
"131","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 04:13:16","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"132","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 04:07:38","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"133","How is there already an iPhone 8 and X, but Apple still hasnt fixed the fact that incoming messages hover over the  ","2017-12-18 03:35:59","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"134","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 03:28:05","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"135","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 03:26:53","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"136","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 03:13:48","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"137","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 03:08:56","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"138","I didn't think I'd love a phone this much.. iPhone X is slick, big yet small.. reimagined and re-engineered. Face I  ","2017-12-18 03:08:06","FALSE","0","1","2","Apple Iphone","Los Angeles","USA",FALSE
"139","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 03:08:04","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"140","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 02:59:45","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"141","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 02:57:43","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"142","On nightstand:
iPhone 
iPad
MacBook 
Apple Watch 

DangerZone  ","2017-12-18 02:52:45","FALSE","0","2","0","Apple Iphone","Los Angeles","USA",FALSE
"143","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 02:40:07","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"144","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 02:22:46","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"145","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 02:20:02","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"146","December 17, 2017 at 09:00PM,Apple iPhone &amp; samsung Unlock Code.100% Best Price Guarantee Codes to your email  ","2017-12-18 02:07:26","FALSE","0","0","2","Apple Iphone","Los Angeles","USA",FALSE
"147","Their are around 600+ bread recipes inside the iPhone and iPad, download now available at Appstore   ","2017-12-18 02:02:47","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",FALSE
"148","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 02:02:26","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"149","TrendCityRadio on the Go?

DL our New APP!
the Only way to VOTE

iPhone:  ","2017-12-18 02:00:24","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",FALSE
"150","TrendCityRadio on the Go?

DL our New APP!
the Only way to VOTE

iPhone:  ","2017-12-18 02:00:24","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"151","TrendCityRadio on the Go?

DL our New APP!
the Only way to VOTE

iPhone:  ","2017-12-18 02:00:23","FALSE","0","1","0","Apple Iphone","Los Angeles","USA",TRUE
"152","TrendCityRadio on the Go?

DL our New APP!
the Only way to VOTE

iPhone:  ","2017-12-18 02:00:20","FALSE","0","0","0","Apple Iphone","Los Angeles","USA",TRUE
"153","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 01:56:54","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
"154","LIVE: Apple iPhone SE will start at Rs 30000 in India, available... Apple  ","2017-12-18 01:37:06","FALSE","0","0","1","Apple Iphone","Los Angeles","USA",TRUE
"155","RT @EugeneLeeYang: My stolen iPhone/Apple ID's magical journey continues!   ","2017-12-18 01:31:44","TRUE","151","0","0","Apple Iphone","Los Angeles","USA",TRUE
